epoch,lr-AdamW,step,test/loss,test/mae,test/phm_paper_per_bearing,test/phm_per_bearing,test/phm_score,test/phm_score_paper,test/r2,test/rmse,test/rmse_per_bearing,train/loss_epoch,train/loss_step,train/rmse,val/loss,val/mae,val/phm_paper_per_bearing,val/phm_per_bearing,val/phm_score,val/phm_score_paper,val/r2,val/rmse,val/rmse_per_bearing
,0.0008,0,,,,,,,,,,,,,,,,,,,,,
0,,4,,,,,,,,,,,,,0.0625133067369461,0.220694899559021,2.677898406982422,0.8790703415870667,0.8790703415870667,2.677898406982422,0.23064002394676208,0.2500266134738922,0.2500266134738922
0,,4,,,,,,,,,,0.04439491033554077,,,,,,,,,,,
,0.0007996491320395434,5,,,,,,,,,,,,,,,,,,,,,
1,,9,,,,,,,,,,,0.007862359285354614,0.08304963260889053,,,,,,,,,
1,,9,,,,,,,,,,,,,0.051842376589775085,0.19561374187469482,2.270951747894287,0.9101558923721313,0.9101558923721313,2.270951747894287,0.3619686961174011,0.2276892066001892,0.2276892066001892
1,,9,,,,,,,,,,0.01075109001249075,,,,,,,,,,,
,0.0007985971436998018,10,,,,,,,,,,,,,,,,,,,,,
2,,14,,,,,,,,,,,,,0.047814518213272095,0.17722663283348083,2.0227952003479004,0.9329911470413208,0.9329911470413208,2.0227952003479004,0.411540150642395,0.21866530179977417,0.21866530179977417
2,,14,,,,,,,,,,0.005501979496330023,,,,,,,,,,,
,0.0007968458805257913,15,,,,,,,,,,,,,,,,,,,,,
3,,19,,,,,,,,,,,0.004142531659454107,0.0571415014564991,,,,,,,,,
3,,19,,,,,,,,,,,,,0.044040266424417496,0.17730994522571564,2.1621413230895996,0.9224411249160767,0.9224411249160767,2.1621413230895996,0.4579904079437256,0.20985771715641022,0.20985771715641022
3,,19,,,,,,,,,,0.004515924956649542,,,,,,,,,,,
,0.000794398414828202,20,,,,,,,,,,,,,,,,,,,,,
4,,24,,,,,,,,,,,,,0.03608420118689537,0.1479911059141159,1.6929651498794556,0.9474714994430542,0.9474714994430542,1.6929651498794556,0.5559067130088806,0.18995842337608337,0.18995842337608337
4,,24,,,,,,,,,,0.004910539370030165,,,,,,,,,,,
,0.0007912590402935223,25,,,,,,,,,,,,,,,,,,,,,
5,,29,,,,,,,,,,,0.006808165460824966,0.0761648565530777,,,,,,,,,
5,,29,,,,,,,,,,,,,0.06699772924184799,0.19211207330226898,2.0151448249816895,0.9649256467819214,0.9649256467819214,2.0151448249816895,0.17544972896575928,0.2588391900062561,0.2588391900062561
5,,29,,,,,,,,,,0.00432911142706871,,,,,,,,,,,
,0.0007874332644514524,30,,,,,,,,,,,,,,,,,,,,,
6,,34,,,,,,,,,,,,,0.03763848543167114,0.13420291244983673,1.448738932609558,0.9624124765396118,0.9624124765396118,1.448738932609558,0.536777913570404,0.19400641322135925,0.19400641322135925
6,,34,,,,,,,,,,0.004153383430093527,,,,,,,,,,,
,0.0007829277990128269,35,,,,,,,,,,,,,,,,,,,,,
7,,39,,,,,,,,,,,0.0037491817492991686,0.05333946645259857,,,,,,,,,
7,,39,,,,,,,,,,,,,0.055930133908987045,0.16946232318878174,1.7961597442626953,0.9620043039321899,0.9620043039321899,1.7961597442626953,0.31166011095046997,0.23649552464485168,0.23649552464485168
7,,39,,,,,,,,,,0.002989422995597124,,,,,,,,,,,
,0.0007777505480949926,40,,,,,,,,,,,,,,,,,,,,,
8,,44,,,,,,,,,,,,,0.07892961800098419,0.2111629992723465,2.219247341156006,0.9620509147644043,0.9620509147644043,2.219247341156006,0.028602303937077522,0.2809441387653351,0.2809441387653351
8,,44,,,,,,,,,,0.003500663908198476,,,,,,,,,,,
,0.0007719105943553007,45,,,,,,,,,,,,,,,,,,,,,
9,,49,,,,,,,,,,,0.00948550645262003,0.09416753798723221,,,,,,,,,
9,,49,,,,,,,,,,,,,0.03401627391576767,0.14944341778755188,1.74550461769104,0.9398379921913147,0.9398379921913147,1.74550461769104,0.5813570618629456,0.18443499505519867,0.18443499505519867
9,,49,,,,,,,,,,0.0029854467138648033,,,,,,,,,,,
,0.0007654181830570405,50,,,,,,,,,,,,,,,,,,,,,
10,,54,,,,,,,,,,,,,0.03522208333015442,0.14607781171798706,1.6699544191360474,0.9454508423805237,0.9454508423805237,1.6699544191360474,0.5665169358253479,0.18767547607421875,0.18767547607421875
10,,54,,,,,,,,,,0.0032503081019967794,,,,,,,,,,,
,0.0007582847040957653,55,,,,,,,,,,,,,,,,,,,,,
11,,59,,,,,,,,,,,0.002633747411891818,0.04502455145120621,,,,,,,,,
11,,59,,,,,,,,,,,,,0.09304237365722656,0.23446951806545258,2.4609100818634033,0.9612918496131897,0.9612918496131897,2.4609100818634033,-0.1450853794813156,0.3050284683704376,0.3050284683704376
11,,59,,,,,,,,,,0.0027138839941471815,,,,,,,,,,,
,0.0007505226720175456,60,,,,,,,,,,,,,,,,,,,,,
12,,64,,,,,,,,,,,,,0.03232576698064804,0.14532339572906494,1.7016477584838867,0.9411646723747253,0.9411646723747253,1.7016477584838867,0.6021623015403748,0.17979368567466736,0.17979368567466736
12,,64,,,,,,,,,,0.0028229618910700083,,,,,,,,,,,
,0.0007421457040642029,65,,,,,,,,,,,,,,,,,,,,,
13,,69,,,,,,,,,,,0.0036539649590849876,0.05419226735830307,,,,,,,,,
13,,69,,,,,,,,,,,,,0.05273464694619179,0.18907606601715088,2.445972204208374,0.9056894183158875,0.9056894183158875,2.445972204208374,0.35098737478256226,0.22964026033878326,0.22964026033878326
13,,69,,,,,,,,,,0.0029952421318739653,,,,,,,,,,,
,0.0007331684962840401,70,,,,,,,,,,,,,,,,,,,,,
14,,74,,,,,,,,,,,,,0.03343813866376877,0.15201370418071747,1.8389534950256348,0.9309172630310059,0.9309172630310059,1.8389534950256348,0.5884722471237183,0.18286097049713135,0.18286097049713135
14,,74,,,,,,,,,,0.002347324974834919,,,,,,,,,,,
,0.0007236067977499793,75,,,,,,,,,,,,,,,,,,,,,
15,,79,,,,,,,,,,,0.003833383321762085,0.05690598115324974,,,,,,,,,
