epoch,lr-AdamW,step,test/loss,test/mae,test/phm_paper_per_bearing,test/phm_per_bearing,test/phm_score,test/phm_score_paper,test/r2,test/rmse,test/rmse_per_bearing,train/loss_epoch,train/loss_step,train/rmse,val/loss,val/mae,val/phm_paper_per_bearing,val/phm_per_bearing,val/phm_score,val/phm_score_paper,val/r2,val/rmse,val/rmse_per_bearing
,0.0008,0,,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,,,,,0.02624749019742012,0.150942862033844,,,,,,,,,
0,,19,,,,,,,,,,,0.014837436378002167,0.10469815880060196,,,,,,,,,
0,,20,,,,,,,,,,,,,0.04804540053009987,0.1933162957429886,0.8256406784057617,0.8960369229316711,0.9089841842651367,1.6512813568115234,0.3786294758319855,0.21919260919094086,0.23549678921699524
0,,20,,,,,,,,,,0.03228766471147537,,,,,,,,,,,
,0.0007996491320395434,21,,,,,,,,,,,,,,,,,,,,,
1,,29,,,,,,,,,,,0.01271313987672329,0.09269987791776657,,,,,,,,,
1,,39,,,,,,,,,,,0.012992091476917267,0.09939466416835785,,,,,,,,,
1,,41,,,,,,,,,,,,,0.19638152420520782,0.3653319478034973,1.8374786376953125,0.8290778994560242,0.8037294745445251,3.674957275390625,-1.539799690246582,0.4431495666503906,0.3608170449733734
1,,41,,,,,,,,,,0.011847195215523243,,,,,,,,,,,
,0.0007985971436998018,42,,,,,,,,,,,,,,,,,,,,,
2,,49,,,,,,,,,,,0.009618712589144707,0.08028003573417664,,,,,,,,,
2,,59,,,,,,,,,,,0.006856955587863922,0.05785701423883438,,,,,,,,,
2,,62,,,,,,,,,,,,,0.12270122021436691,0.27950993180274963,1.398026943206787,0.8635361194610596,0.8384787440299988,2.796053886413574,-0.5868930816650391,0.3502873182296753,0.3130931556224823
2,,62,,,,,,,,,,0.008083869703114033,,,,,,,,,,,
,0.0007968458805257913,63,,,,,,,,,,,,,,,,,,,,,
3,,69,,,,,,,,,,,0.007828408852219582,0.06454688310623169,,,,,,,,,
3,,79,,,,,,,,,,,0.007274243514984846,0.06172923371195793,,,,,,,,,
3,,83,,,,,,,,,,,,,0.06338854879140854,0.18680869042873383,0.9172795414924622,0.9080869555473328,0.8777116537094116,1.8345590829849243,0.1801968216896057,0.25177082419395447,0.20783095061779022
3,,83,,,,,,,,,,0.007044567726552486,,,,,,,,,,,
,0.000794398414828202,84,,,,,,,,,,,,,,,,,,,,,
4,,89,,,,,,,,,,,0.010176770389080048,0.08267463743686676,,,,,,,,,
4,,99,,,,,,,,,,,0.0068748025223612785,0.05600356683135033,,,,,,,,,
4,,104,,,,,,,,,,,,,0.1587424874305725,0.33212971687316895,1.665650725364685,0.8106319308280945,0.808703601360321,3.33130145072937,-1.0530142784118652,0.39842501282691956,0.39170169830322266
4,,104,,,,,,,,,,0.007768326438963413,,,,,,,,,,,
,0.0007912590402935223,105,,,,,,,,,,,,,,,,,,,,,
5,,109,,,,,,,,,,,0.006029972806572914,0.04473983123898506,,,,,,,,,
5,,119,,,,,,,,,,,0.00661616213619709,0.053216371685266495,,,,,,,,,
5,,125,,,,,,,,,,,,,0.036375999450683594,0.15966041386127472,0.7512365579605103,0.9029889106750488,0.8984909653663635,1.5024731159210205,0.5295497179031372,0.1907249391078949,0.19971813261508942
5,,125,,,,,,,,,,0.006644117180258036,,,,,,,,,,,
,0.0007874332644514524,126,,,,,,,,,,,,,,,,,,,,,
6,,129,,,,,,,,,,,0.006274796091020107,0.048980239778757095,,,,,,,,,
6,,139,,,,,,,,,,,0.005565918982028961,0.041847605258226395,,,,,,,,,
6,,146,,,,,,,,,,,,,0.04708732292056084,0.16958226263523102,0.7293537855148315,0.9137024879455566,0.932819128036499,1.458707571029663,0.3910202980041504,0.21699613332748413,0.2318888008594513
6,,146,,,,,,,,,,0.006102316547185183,,,,,,,,,,,
,0.0007829277990128269,147,,,,,,,,,,,,,,,,,,,,,
7,,149,,,,,,,,,,,0.005876647308468819,0.048653122037649155,,,,,,,,,
7,,159,,,,,,,,,,,0.005594976246356964,0.03996464982628822,,,,,,,,,
7,,167,,,,,,,,,,,,,0.038596250116825104,0.171043261885643,0.7291279435157776,0.9185105562210083,0.9278285503387451,1.4582558870315552,0.5008352398872375,0.19645927846431732,0.201803058385849
7,,167,,,,,,,,,,0.00609386945143342,,,,,,,,,,,
,0.0007777505480949926,168,,,,,,,,,,,,,,,,,,,,,
8,,169,,,,,,,,,,,0.006676120683550835,0.05627254396677017,,,,,,,,,
8,,179,,,,,,,,,,,0.0067639523185789585,0.055004991590976715,,,,,,,,,
8,,188,,,,,,,,,,,,,0.18907691538333893,0.3620133399963379,1.8200143575668335,0.8057482838630676,0.7981762886047363,3.640028715133667,-1.445328950881958,0.4348297417163849,0.4081486761569977
8,,188,,,,,,,,,,0.006357133854180574,,,,,,,,,,,
,0.0007719105943553007,189,,,,,,,,,,,,,,,,,,,,,
9,,189,,,,,,,,,,,0.005437667015939951,0.044084060937166214,,,,,,,,,
9,,199,,,,,,,,,,,0.005990126635879278,0.04793224111199379,,,,,,,,,
9,,209,,,,,,,,,,,0.007062804419547319,0.05765761807560921,,,,,,,,,
