epoch,lr-AdamW,step,test/loss,test/mae,test/phm_paper_per_bearing,test/phm_per_bearing,test/phm_score,test/phm_score_paper,test/r2,test/rmse,test/rmse_per_bearing,train/loss_epoch,train/loss_step,train/rmse,val/loss,val/mae,val/phm_paper_per_bearing,val/phm_per_bearing,val/phm_score,val/phm_score_paper,val/r2,val/rmse,val/rmse_per_bearing
,0.0008,0,,,,,,,,,,,,,,,,,,,,,
0,,4,,,,,,,,,,,,,0.10412804782390594,0.2704887390136719,3.017784357070923,0.9014754295349121,0.9014754295349121,3.017784357070923,-0.2815183103084564,0.3226887881755829,0.3226887881755829
0,,4,,,,,,,,,,0.044379573315382004,,,,,,,,,,,
,0.0007996491320395434,5,,,,,,,,,,,,,,,,,,,,,
1,,9,,,,,,,,,,,0.005469092167913914,0.06860140711069107,,,,,,,,,
1,,9,,,,,,,,,,,,,0.18071909248828888,0.35649803280830383,3.8181183338165283,0.9210849404335022,0.9210849404335022,3.8181183338165283,-1.224134922027588,0.42511066794395447,0.42511066794395447
1,,9,,,,,,,,,,0.007852211594581604,,,,,,,,,,,
,0.0007985971436998018,10,,,,,,,,,,,,,,,,,,,,,
2,,14,,,,,,,,,,,,,0.21031270921230316,0.383402019739151,4.054967403411865,0.9382898211479187,0.9382898211479187,4.054967403411865,-1.5883476734161377,0.45859864354133606,0.45859864354133606
2,,14,,,,,,,,,,0.006857510190457106,,,,,,,,,,,
,0.0007968458805257913,15,,,,,,,,,,,,,,,,,,,,,
3,,19,,,,,,,,,,,0.004876382183283567,0.06395743787288666,,,,,,,,,
3,,19,,,,,,,,,,,,,0.20117855072021484,0.3745468556880951,3.9641544818878174,0.937552809715271,0.937552809715271,3.9641544818878174,-1.475932240486145,0.44852930307388306,0.44852930307388306
3,,19,,,,,,,,,,0.004517236724495888,,,,,,,,,,,
,0.000794398414828202,20,,,,,,,,,,,,,,,,,,,,,
4,,24,,,,,,,,,,,,,0.1748332679271698,0.3470650017261505,3.6900675296783447,0.9321711659431458,0.9321711659431458,3.6900675296783447,-1.1516973972320557,0.41813069581985474,0.41813069581985474
4,,24,,,,,,,,,,0.00410577142611146,,,,,,,,,,,
,0.0007912590402935223,25,,,,,,,,,,,,,,,,,,,,,
5,,29,,,,,,,,,,,0.002875102683901787,0.047869134694337845,,,,,,,,,
5,,29,,,,,,,,,,,,,0.07551726698875427,0.19326668977737427,2.085968017578125,0.9429253935813904,0.9429253935813904,2.085968017578125,0.07059849053621292,0.2748040556907654,0.2748040556907654
5,,29,,,,,,,,,,0.0037656812928617,,,,,,,,,,,
,0.0007874332644514524,30,,,,,,,,,,,,,,,,,,,,,
6,,34,,,,,,,,,,,,,0.06409553438425064,0.21551638841629028,2.7176413536071777,0.8808944821357727,0.8808944821357727,2.7176413536071777,0.2111673653125763,0.2531709671020508,0.2531709671020508
6,,34,,,,,,,,,,0.0035982492845505476,,,,,,,,,,,
,0.0007829277990128269,35,,,,,,,,,,,,,,,,,,,,,
7,,39,,,,,,,,,,,0.003541472600772977,0.051355522125959396,,,,,,,,,
7,,39,,,,,,,,,,,,,0.07745236903429031,0.20008353888988495,2.143340826034546,0.9459167122840881,0.9459167122840881,2.143340826034546,0.04678301513195038,0.2783026397228241,0.2783026397228241
7,,39,,,,,,,,,,0.003915570676326752,,,,,,,,,,,
,0.0007777505480949926,40,,,,,,,,,,,,,,,,,,,,,
8,,44,,,,,,,,,,,,,0.050399672240018845,0.19592639803886414,2.4680850505828857,0.889435887336731,0.889435887336731,2.4680850505828857,0.37972429394721985,0.2244987040758133,0.2244987040758133
