epoch,lr-AdamW,step,test/loss,test/mae,test/phm_paper_per_bearing,test/phm_per_bearing,test/phm_score,test/phm_score_paper,test/r2,test/rmse,test/rmse_per_bearing,train/loss_epoch,train/loss_step,train/rmse,val/loss,val/mae,val/phm_paper_per_bearing,val/phm_per_bearing,val/phm_score,val/phm_score_paper,val/r2,val/rmse,val/rmse_per_bearing
,0.0008,0,,,,,,,,,,,,,,,,,,,,,
0,,4,,,,,,,,,,,,,0.11017115414142609,0.27332815527915955,2.972257137298584,0.9194883108139038,0.9194883108139038,2.972257137298584,-0.3558916747570038,0.33192041516304016,0.33192041516304016
0,,4,,,,,,,,,,0.07929549366235733,,,,,,,,,,,
,0.0007996491320395434,5,,,,,,,,,,,,,,,,,,,,,
1,,9,,,,,,,,,,,0.060941629111766815,0.24451909959316254,,,,,,,,,
1,,9,,,,,,,,,,,,,0.20608210563659668,0.37422746419906616,3.9412412643432617,0.9471616744995117,0.9471616744995117,3.9412412643432617,-1.5362809896469116,0.45396265387535095,0.45396265387535095
1,,9,,,,,,,,,,0.05793952941894531,,,,,,,,,,,
,0.0007985971436998018,10,,,,,,,,,,,,,,,,,,,,,
2,,14,,,,,,,,,,,,,0.2265680730342865,0.39500463008880615,4.150979995727539,0.9521787762641907,0.9521787762641907,4.150979995727539,-1.7884047031402588,0.4759916663169861,0.4759916663169861
2,,14,,,,,,,,,,0.034005504101514816,,,,,,,,,,,
,0.0007968458805257913,15,,,,,,,,,,,,,,,,,,,,,
3,,19,,,,,,,,,,,0.016660496592521667,0.12187013775110245,,,,,,,,,
3,,19,,,,,,,,,,,,,0.21742495894432068,0.3874601423740387,4.069281101226807,0.9531261324882507,0.9531261324882507,4.069281101226807,-1.6758791208267212,0.4662884771823883,0.4662884771823883
3,,19,,,,,,,,,,0.04124841466546059,,,,,,,,,,,
,0.000794398414828202,20,,,,,,,,,,,,,,,,,,,,,
