epoch,lr-AdamW,step,test/loss,test/mae,test/phm_paper_per_bearing,test/phm_per_bearing,test/phm_score,test/phm_score_paper,test/r2,test/rmse,test/rmse_per_bearing,train/loss_epoch,train/loss_step,train/rmse,val/loss,val/mae,val/phm_paper_per_bearing,val/phm_per_bearing,val/phm_score,val/phm_score_paper,val/r2,val/rmse,val/rmse_per_bearing
,0.0008,0,,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,,,,,0.07635854184627533,0.27590739727020264,,,,,,,,,
0,,19,,,,,,,,,,,0.08328921347856522,0.2881092131137848,,,,,,,,,
0,,20,,,,,,,,,,,,,0.07772360742092133,0.24101215600967407,1.0428080558776855,0.8883311748504639,0.8864328861236572,2.085616111755371,-0.005198325961828232,0.27878955006599426,0.27405181527137756
0,,20,,,,,,,,,,0.0808371976017952,,,,,,,,,,,
,0.0007996491320395434,21,,,,,,,,,,,,,,,,,,,,,
1,,29,,,,,,,,,,,0.07553432881832123,0.27446529269218445,,,,,,,,,
1,,39,,,,,,,,,,,0.07556181401014328,0.27442675828933716,,,,,,,,,
1,,41,,,,,,,,,,,,,0.07676440477371216,0.23974139988422394,1.0498735904693604,0.8839046359062195,0.8815678954124451,2.0997471809387207,0.007206976413726807,0.27706390619277954,0.27180755138397217
1,,41,,,,,,,,,,0.07677657902240753,,,,,,,,,,,
,0.0007985971436998018,42,,,,,,,,,,,,,,,,,,,,,
2,,49,,,,,,,,,,,0.07136489450931549,0.2662767767906189,,,,,,,,,
2,,59,,,,,,,,,,,0.07015664130449295,0.2632385194301605,,,,,,,,,
2,,62,,,,,,,,,,,,,0.07418210059404373,0.2335663139820099,1.043319821357727,0.8837597370147705,0.8754438757896423,2.086639642715454,0.04060397669672966,0.27236390113830566,0.25730258226394653
2,,62,,,,,,,,,,0.07379021495580673,,,,,,,,,,,
,0.0007968458805257913,63,,,,,,,,,,,,,,,,,,,,,
3,,69,,,,,,,,,,,0.0701194554567337,0.2627471685409546,,,,,,,,,
3,,79,,,,,,,,,,,0.1135120689868927,0.33446094393730164,,,,,,,,,
3,,83,,,,,,,,,,,,,0.07791764289140701,0.2415723353624344,1.0754749774932861,0.8756994009017944,0.8744295835494995,2.1509499549865723,-0.007707847747951746,0.2791373133659363,0.2758323550224304
3,,83,,,,,,,,,,0.07297667860984802,,,,,,,,,,,
,0.000794398414828202,84,,,,,,,,,,,,,,,,,,,,,
4,,89,,,,,,,,,,,0.07865936309099197,0.27941349148750305,,,,,,,,,
4,,99,,,,,,,,,,,0.06979973614215851,0.2630532681941986,,,,,,,,,
4,,104,,,,,,,,,,,,,0.07713034749031067,0.24030014872550964,1.0501261949539185,0.8840695023536682,0.8823189735412598,2.100252389907837,0.0024743264075368643,0.277723491191864,0.27334365248680115
4,,104,,,,,,,,,,0.07453302294015884,,,,,,,,,,,
,0.0007912590402935223,105,,,,,,,,,,,,,,,,,,,,,
5,,109,,,,,,,,,,,0.07120923697948456,0.26566144824028015,,,,,,,,,
5,,119,,,,,,,,,,,0.0752478837966919,0.2733522653579712,,,,,,,,,
5,,125,,,,,,,,,,,,,0.07674719393253326,0.2396218180656433,1.0519129037857056,0.8827873468399048,0.8805761933326721,2.103825807571411,0.007429520133882761,0.27703285217285156,0.2719730734825134
5,,125,,,,,,,,,,0.07356437295675278,,,,,,,,,,,
,0.0007874332644514524,126,,,,,,,,,,,,,,,,,,,,,
6,,129,,,,,,,,,,,0.08029398322105408,0.2822490930557251,,,,,,,,,
6,,139,,,,,,,,,,,0.07398059964179993,0.2705453336238861,,,,,,,,,
6,,146,,,,,,,,,,,,,0.07679949700832367,0.2328563630580902,1.0709271430969238,0.8757243752479553,0.8652085661888123,2.1418542861938477,0.006753176916390657,0.2771272361278534,0.2540377974510193
6,,146,,,,,,,,,,0.07169762998819351,,,,,,,,,,,
,0.0007829277990128269,147,,,,,,,,,,,,,,,,,,,,,
7,,149,,,,,,,,,,,0.07365313172340393,0.2691752314567566,,,,,,,,,
7,,159,,,,,,,,,,,0.06686419248580933,0.2559417188167572,,,,,,,,,
7,,167,,,,,,,,,,,,,0.06647355109453201,0.2230726033449173,0.9892095327377319,0.8972159624099731,0.8826093673706055,1.9784190654754639,0.14029854536056519,0.2578246295452118,0.23430396616458893
7,,167,,,,,,,,,,0.06770750135183334,,,,,,,,,,,
,0.0007777505480949926,168,,,,,,,,,,,,,,,,,,,,,
8,,169,,,,,,,,,,,0.06238167732954025,0.24582219123840332,,,,,,,,,
8,,179,,,,,,,,,,,0.0631004199385643,0.24625952541828156,,,,,,,,,
8,,188,,,,,,,,,,,,,0.0628911480307579,0.215983584523201,0.9605982899665833,0.9044990539550781,0.8853985667228699,1.9211965799331665,0.18662966787815094,0.2507810890674591,0.22254738211631775
8,,188,,,,,,,,,,0.05910814180970192,,,,,,,,,,,
,0.0007719105943553007,189,,,,,,,,,,,,,,,,,,,,,
9,,189,,,,,,,,,,,0.05040745437145233,0.21908117830753326,,,,,,,,,
9,,199,,,,,,,,,,,0.05753576010465622,0.23517648875713348,,,,,,,,,
9,,209,,,,,,,,,,,0.04909401386976242,0.2150363326072693,,,,,,,,,
9,,209,,,,,,,,,,,,,0.0607723593711853,0.19995003938674927,0.9266674518585205,0.8970229625701904,0.8767028450965881,1.853334903717041,0.21403193473815918,0.2465205043554306,0.20009416341781616
9,,209,,,,,,,,,,0.05624610558152199,,,,,,,,,,,
,0.0007654181830570405,210,,,,,,,,,,,,,,,,,,,,,
10,,219,,,,,,,,,,,0.045002467930316925,0.20611834526062012,,,,,,,,,
10,,229,,,,,,,,,,,0.07052034139633179,0.2631467878818512,,,,,,,,,
10,,230,,,,,,,,,,,,,0.07406776398420334,0.23392757773399353,0.9986758232116699,0.8968077301979065,0.8941598534584045,1.9973516464233398,0.04208267480134964,0.27215394377708435,0.26264050602912903
10,,230,,,,,,,,,,0.0618530809879303,,,,,,,,,,,
,0.0007582847040957653,231,,,,,,,,,,,,,,,,,,,,,
11,,239,,,,,,,,,,,0.0701901763677597,0.26316455006599426,,,,,,,,,
11,,249,,,,,,,,,,,0.06363462656736374,0.25057488679885864,,,,,,,,,
11,,251,,,,,,,,,,,,,0.07624934613704681,0.23743529617786407,1.0808730125427246,0.8692424297332764,0.867154598236084,2.161746025085449,0.013868309557437897,0.27613282203674316,0.2703905999660492
11,,251,,,,,,,,,,0.06548886746168137,,,,,,,,,,,
,0.0007505226720175456,252,,,,,,,,,,,,,,,,,,,,,
12,,259,,,,,,,,,,,0.05314718559384346,0.22750523686408997,,,,,,,,,
12,,269,,,,,,,,,,,0.05068065971136093,0.2177855223417282,,,,,,,,,
12,,272,,,,,,,,,,,,,0.046337030827999115,0.17595723271369934,0.8067085146903992,0.9061878323554993,0.8881557583808899,1.6134170293807983,0.40072381496429443,0.21526038646697998,0.1733335703611374
12,,272,,,,,,,,,,0.05274593457579613,,,,,,,,,,,
,0.0007421457040642029,273,,,,,,,,,,,,,,,,,,,,,
