epoch,lr-AdamW,step,test/loss,test/mae,test/phm_paper_per_bearing,test/phm_per_bearing,test/phm_score,test/phm_score_paper,test/r2,test/rmse,test/rmse_per_bearing,train/loss_epoch,train/loss_step,train/rmse,val/loss,val/mae,val/phm_paper_per_bearing,val/phm_per_bearing,val/phm_score,val/phm_score_paper,val/r2,val/rmse,val/rmse_per_bearing
,0.0008,0,,,,,,,,,,,,,,,,,,,,,
0,,4,,,,,,,,,,,,,0.0811903104186058,0.24654226005077362,3.0048940181732178,0.8660250306129456,0.8660250306129456,3.0048940181732178,0.000779529451392591,0.28493914008140564,0.28493914008140564
0,,4,,,,,,,,,,0.08726192265748978,,,,,,,,,,,
,0.0007996491320395434,5,,,,,,,,,,,,,,,,,,,,,
1,,9,,,,,,,,,,,0.07830027490854263,0.27922478318214417,,,,,,,,,
1,,9,,,,,,,,,,,,,0.0822984129190445,0.24617813527584076,2.8220701217651367,0.8924826979637146,0.8924826979637146,2.8220701217651367,-0.012857936322689056,0.28687700629234314,0.28687700629234314
1,,9,,,,,,,,,,0.08138377964496613,,,,,,,,,,,
,0.0007985971436998018,10,,,,,,,,,,,,,,,,,,,,,
2,,14,,,,,,,,,,,,,0.07452458143234253,0.23175093531608582,2.621054172515869,0.9026744365692139,0.9026744365692139,2.621054172515869,0.08281570672988892,0.2729918956756592,0.2729918956756592
2,,14,,,,,,,,,,0.07543659955263138,,,,,,,,,,,
,0.0007968458805257913,15,,,,,,,,,,,,,,,,,,,,,
3,,19,,,,,,,,,,,0.03138606250286102,0.1731978952884674,,,,,,,,,
3,,19,,,,,,,,,,,,,0.11501456052064896,0.284482479095459,3.01491379737854,0.9391713738441467,0.9391713738441467,3.01491379737854,-0.41550010442733765,0.3391379714012146,0.3391379714012146
3,,19,,,,,,,,,,0.05068160220980644,,,,,,,,,,,
,0.000794398414828202,20,,,,,,,,,,,,,,,,,,,,,
4,,24,,,,,,,,,,,,,0.17225374281406403,0.34318074584007263,3.600219249725342,0.9532565474510193,0.9532565474510193,3.600219249725342,-1.1199508905410767,0.4150346517562866,0.4150346517562866
4,,24,,,,,,,,,,0.020395692437887192,,,,,,,,,,,
,0.0007912590402935223,25,,,,,,,,,,,,,,,,,,,,,
5,,29,,,,,,,,,,,0.01683828793466091,0.12512286007404327,,,,,,,,,
5,,29,,,,,,,,,,,,,0.018717827275395393,0.11592351645231247,1.4052939414978027,0.9555279612541199,0.9555279612541199,1.4052939414978027,0.7696371078491211,0.13681310415267944,0.13681310415267944
5,,29,,,,,,,,,,0.022423848509788513,,,,,,,,,,,
,0.0007874332644514524,30,,,,,,,,,,,,,,,,,,,,,
6,,34,,,,,,,,,,,,,0.07933389395475388,0.23061908781528473,3.0887911319732666,0.8881925940513611,0.8881925940513611,3.0887911319732666,0.02362675592303276,0.2816627323627472,0.2816627323627472
6,,34,,,,,,,,,,0.013815710321068764,,,,,,,,,,,
,0.0007829277990128269,35,,,,,,,,,,,,,,,,,,,,,
7,,39,,,,,,,,,,,0.010506715625524521,0.09660118818283081,,,,,,,,,
