epoch,lr-AdamW,step,test/loss,test/mae,test/phm_paper_per_bearing,test/phm_per_bearing,test/phm_score,test/phm_score_paper,test/r2,test/rmse,test/rmse_per_bearing,train/loss_epoch,train/loss_step,train/rmse,val/loss,val/mae,val/phm_paper_per_bearing,val/phm_per_bearing,val/phm_score,val/phm_score_paper,val/r2,val/rmse,val/rmse_per_bearing
,0.0008,0,,,,,,,,,,,,,,,,,,,,,
0,,4,,,,,,,,,,,,,0.07997745275497437,0.24530136585235596,2.9764604568481445,0.8684528470039368,0.8684528470039368,2.9764604568481445,0.015706421807408333,0.28280285000801086,0.28280285000801086
0,,4,,,,,,,,,,0.0892348513007164,,,,,,,,,,,
,0.0007996491320395434,5,,,,,,,,,,,,,,,,,,,,,
1,,9,,,,,,,,,,,0.07821419090032578,0.2791662812232971,,,,,,,,,
1,,9,,,,,,,,,,,,,0.08152744174003601,0.24700921773910522,2.9075894355773926,0.8801236152648926,0.8801236152648926,2.9075894355773926,-0.0033693602308630943,0.28553009033203125,0.28553009033203125
1,,9,,,,,,,,,,0.08164555579423904,,,,,,,,,,,
,0.0007985971436998018,10,,,,,,,,,,,,,,,,,,,,,
2,,14,,,,,,,,,,,,,0.0792214497923851,0.24438916146755219,2.9297635555267334,0.8733307123184204,0.8733307123184204,2.9297635555267334,0.02501067891716957,0.28146305680274963,0.28146305680274963
2,,14,,,,,,,,,,0.07989886403083801,,,,,,,,,,,
,0.0007968458805257913,15,,,,,,,,,,,,,,,,,,,,,
3,,19,,,,,,,,,,,0.08250384032726288,0.28677627444267273,,,,,,,,,
3,,19,,,,,,,,,,,,,0.08413071185350418,0.24930517375469208,2.874183177947998,0.8888702392578125,0.8888702392578125,2.874183177947998,-0.035408247262239456,0.2900529205799103,0.2900529205799103
3,,19,,,,,,,,,,0.07872101664543152,,,,,,,,,,,
,0.000794398414828202,20,,,,,,,,,,,,,,,,,,,,,
4,,24,,,,,,,,,,,,,0.12021015584468842,0.2878223955631256,3.143069267272949,0.9129495024681091,0.9129495024681091,3.143069267272949,-0.4794430136680603,0.3467133641242981,0.3467133641242981
4,,24,,,,,,,,,,0.06980235129594803,,,,,,,,,,,
,0.0007912590402935223,25,,,,,,,,,,,,,,,,,,,,,
5,,29,,,,,,,,,,,0.039660897105932236,0.1964116096496582,,,,,,,,,
5,,29,,,,,,,,,,,,,0.13551998138427734,0.3040939271450043,3.2850027084350586,0.9193387627601624,0.9193387627601624,3.2850027084350586,-0.667863130569458,0.3681303858757019,0.3681303858757019
5,,29,,,,,,,,,,0.05739997699856758,,,,,,,,,,,
,0.0007874332644514524,30,,,,,,,,,,,,,,,,,,,,,
6,,34,,,,,,,,,,,,,0.1300274282693863,0.29747089743614197,3.2118375301361084,0.9204934239387512,0.9204934239387512,3.2118375301361084,-0.6002655625343323,0.36059316992759705,0.36059316992759705
6,,34,,,,,,,,,,0.052972786128520966,,,,,,,,,,,
,0.0007829277990128269,35,,,,,,,,,,,,,,,,,,,,,
7,,39,,,,,,,,,,,0.05768178030848503,0.23784004151821136,,,,,,,,,
7,,39,,,,,,,,,,,,,0.13368570804595947,0.3006017506122589,3.237595796585083,0.9226230382919312,0.9226230382919312,3.237595796585083,-0.6452885270118713,0.365630567073822,0.365630567073822
7,,39,,,,,,,,,,0.04894908145070076,,,,,,,,,,,
,0.0007777505480949926,40,,,,,,,,,,,,,,,,,,,,,
8,,44,,,,,,,,,,,,,0.15147821605205536,0.31925567984580994,3.411325454711914,0.9286990165710449,0.9286990165710449,3.411325454711914,-0.8642633557319641,0.3892020285129547,0.3892020285129547
8,,44,,,,,,,,,,0.035357486456632614,,,,,,,,,,,
,0.0007719105943553007,45,,,,,,,,,,,,,,,,,,,,,
9,,49,,,,,,,,,,,0.02926846407353878,0.1663777232170105,,,,,,,,,
9,,49,,,,,,,,,,,,,0.1694057136774063,0.3381391167640686,3.5918304920196533,0.934211015701294,0.934211015701294,3.5918304920196533,-1.0848995447158813,0.41158923506736755,0.41158923506736755
9,,49,,,,,,,,,,0.02979959174990654,,,,,,,,,,,
,0.0007654181830570405,50,,,,,,,,,,,,,,,,,,,,,
10,,54,,,,,,,,,,,,,0.1675141453742981,0.3367841839790344,3.567715883255005,0.9378118515014648,0.9378118515014648,3.567715883255005,-1.061619758605957,0.40928491950035095,0.40928491950035095
10,,54,,,,,,,,,,0.018504703417420387,,,,,,,,,,,
,0.0007582847040957653,55,,,,,,,,,,,,,,,,,,,,,
11,,59,,,,,,,,,,,0.01822568289935589,0.13119059801101685,,,,,,,,,
