epoch,lr-AdamW,step,test/loss,test/mae,test/phm_paper_per_bearing,test/phm_per_bearing,test/phm_score,test/phm_score_paper,test/r2,test/rmse,test/rmse_per_bearing,train/loss_epoch,train/loss_step,train/rmse,val/loss,val/mae,val/phm_paper_per_bearing,val/phm_per_bearing,val/phm_score,val/phm_score_paper,val/r2,val/rmse,val/rmse_per_bearing
,0.0008,0,,,,,,,,,,,,,,,,,,,,,
0,,1,,,,,,,,,,,,,0.0469440296292305,0.18709486722946167,1.494057297706604,0.8771300315856934,0.8771300315856934,1.494057297706604,0.0039019864052534103,0.21666572988033295,0.21666572988033295
0,,1,,,,,,,,,,0.07504500448703766,,,,,,,,,,,
,0.0007996491320395434,2,,,,,,,,,,,,,,,,,,,,,
1,,3,,,,,,,,,,,,,0.04678227752447128,0.18714168667793274,1.530791997909546,0.8669319748878479,0.8669319748878479,1.530791997909546,0.007334250491112471,0.2162921130657196,0.2162921130657196
1,,3,,,,,,,,,,0.07215223461389542,,,,,,,,,,,
,0.0007985971436998018,4,,,,,,,,,,,,,,,,,,,,,
2,,5,,,,,,,,,,,,,0.0544421523809433,0.1979926973581314,1.7068517208099365,0.8429893851280212,0.8429893851280212,1.7068517208099365,-0.15519940853118896,0.2333284318447113,0.2333284318447113
2,,5,,,,,,,,,,0.06510792672634125,,,,,,,,,,,
,0.0007968458805257913,6,,,,,,,,,,,,,,,,,,,,,
3,,7,,,,,,,,,,,,,0.06306497007608414,0.20966391265392303,1.847442865371704,0.830731987953186,0.830731987953186,1.847442865371704,-0.3381654918193817,0.2511273920536041,0.2511273920536041
3,,7,,,,,,,,,,0.06296665221452713,,,,,,,,,,,
,0.000794398414828202,8,,,,,,,,,,,,,,,,,,,,,
4,,9,,,,,,,,,,,0.06146545335650444,0.24662642180919647,,,,,,,,,
4,,9,,,,,,,,,,,,,0.06004835665225983,0.20573779940605164,1.8007837533950806,0.8346154689788818,0.8346154689788818,1.8007837533950806,-0.2741566002368927,0.2450476735830307,0.2450476735830307
4,,9,,,,,,,,,,0.06199876591563225,,,,,,,,,,,
,0.0007912590402935223,10,,,,,,,,,,,,,,,,,,,,,
5,,11,,,,,,,,,,,,,0.05365787819027901,0.19745613634586334,1.6980234384536743,0.844254732131958,0.844254732131958,1.6980234384536743,-0.13855798542499542,0.2316417098045349,0.2316417098045349
5,,11,,,,,,,,,,0.056357160210609436,,,,,,,,,,,
,0.0007874332644514524,12,,,,,,,,,,,,,,,,,,,,,
6,,13,,,,,,,,,,,,,0.05497458204627037,0.19988320767879486,1.727415919303894,0.841742217540741,0.841742217540741,1.727415919303894,-0.16649684309959412,0.2344665825366974,0.2344665825366974
6,,13,,,,,,,,,,0.05208219960331917,,,,,,,,,,,
,0.0007829277990128269,14,,,,,,,,,,,,,,,,,,,,,
7,,15,,,,,,,,,,,,,0.07948265969753265,0.23369528353214264,2.1035120487213135,0.8142122626304626,0.8142122626304626,2.1035120487213135,-0.686529815196991,0.281926691532135,0.281926691532135
7,,15,,,,,,,,,,0.04904034361243248,,,,,,,,,,,
,0.0007777505480949926,16,,,,,,,,,,,,,,,,,,,,,
8,,17,,,,,,,,,,,,,0.0872611254453659,0.243686705827713,2.2078230381011963,0.8079694509506226,0.8079694509506226,2.2078230381011963,-0.8515798449516296,0.295399934053421,0.295399934053421
8,,17,,,,,,,,,,0.04861355200409889,,,,,,,,,,,
,0.0007719105943553007,18,,,,,,,,,,,,,,,,,,,,,
9,,19,,,,,,,,,,,0.04550320655107498,0.20696115493774414,,,,,,,,,
9,,19,,,,,,,,,,,,,0.07146790623664856,0.22322669625282288,1.9894787073135376,0.8216755986213684,0.8216755986213684,1.9894787073135376,-0.5164660215377808,0.26733481884002686,0.26733481884002686
9,,19,,,,,,,,,,0.049063678830862045,,,,,,,,,,,
,0.0007654181830570405,20,,,,,,,,,,,,,,,,,,,,,
10,,21,,,,,,,,,,,,,0.06557127088308334,0.21478858590126038,1.8976222276687622,0.8279538750648499,0.8279538750648499,1.8976222276687622,-0.39134642481803894,0.2560688853263855,0.2560688853263855
10,,21,,,,,,,,,,0.047453973442316055,,,,,,,,,,,
,0.0007582847040957653,22,,,,,,,,,,,,,,,,,,,,,
11,,23,,,,,,,,,,,,,0.06907504796981812,0.2186584770679474,1.9429205656051636,0.8241940140724182,0.8241940140724182,1.9429205656051636,-0.46569234132766724,0.2628213167190552,0.2628213167190552
11,,23,,,,,,,,,,0.0468970350921154,,,,,,,,,,,
,0.0007505226720175456,24,,,,,,,,,,,,,,,,,,,,,
12,,25,,,,,,,,,,,,,0.07161269336938858,0.2218530774116516,1.9782618284225464,0.8216912746429443,0.8216912746429443,1.9782618284225464,-0.5195382237434387,0.2676054835319519,0.2676054835319519
12,,25,,,,,,,,,,0.04625720530748367,,,,,,,,,,,
,0.0007421457040642029,26,,,,,,,,,,,,,,,,,,,,,
13,,27,,,,,,,,,,,,,0.0705651268362999,0.22037550806999207,1.9620906114578247,0.8228539228439331,0.8228539228439331,1.9620906114578247,-0.497310072183609,0.2656409740447998,0.2656409740447998
13,,27,,,,,,,,,,0.04624980315566063,,,,,,,,,,,
,0.0007331684962840401,28,,,,,,,,,,,,,,,,,,,,,
14,,29,,,,,,,,,,,0.04583291709423065,0.20982076227664948,,,,,,,,,
14,,29,,,,,,,,,,,,,0.0671783834695816,0.21588319540023804,1.9123435020446777,0.8264045715332031,0.8264045715332031,1.9123435020446777,-0.42544737458229065,0.2591879367828369,0.2591879367828369
14,,29,,,,,,,,,,0.04579819738864899,,,,,,,,,,,
,0.0007236067977499793,30,,,,,,,,,,,,,,,,,,,,,
15,,31,,,,,,,,,,,,,0.0659736767411232,0.21436429023742676,1.8946871757507324,0.8277555108070374,0.8277555108070374,1.8946871757507324,-0.3998849093914032,0.2568534016609192,0.2568534016609192
15,,31,,,,,,,,,,0.045205675065517426,,,,,,,,,,,
,0.0007134773829303362,32,,,,,,,,,,,,,,,,,,,,,
16,,33,,,,,,,,,,,,,0.07291813939809799,0.2235701084136963,1.9973393678665161,0.8204226493835449,0.8204226493835449,1.9973393678665161,-0.5472383499145508,0.270033597946167,0.270033597946167
16,,33,,,,,,,,,,0.04453510791063309,,,,,,,,,,,
,0.0007027980222607029,34,,,,,,,,,,,,,,,,,,,,,
17,,35,,,,,,,,,,,,,0.08083447813987732,0.23403869569301605,2.1102046966552734,0.8131864070892334,0.8131864070892334,2.1102046966552734,-0.7152138948440552,0.28431403636932373,0.28431403636932373
17,,35,,,,,,,,,,0.0435585118830204,,,,,,,,,,,
,0.0006915874509685649,36,,,,,,,,,,,,,,,,,,,,,
18,,37,,,,,,,,,,,,,0.08083092421293259,0.23399576544761658,2.1100847721099854,0.8131711483001709,0.8131711483001709,2.1100847721099854,-0.7151383757591248,0.2843077778816223,0.2843077778816223
18,,37,,,,,,,,,,0.04283338040113449,,,,,,,,,,,
,0.0006798653362053465,38,,,,,,,,,,,,,,,,,,,,,
19,,39,,,,,,,,,,,0.041467249393463135,0.19874320924282074,,,,,,,,,
19,,39,,,,,,,,,,,,,0.08431830257177353,0.23835255205631256,2.1544456481933594,0.8104938268661499,0.8104938268661499,2.1544456481933594,-0.7891365885734558,0.29037612676620483,0.29037612676620483
19,,39,,,,,,,,,,0.042025525122880936,,,,,,,,,,,
,0.0006676522425435435,40,,,,,,,,,,,,,,,,,,,,,
20,,41,,,,,,,,,,,,,0.09171540290117264,0.24768023192882538,2.249444007873535,0.8051358461380005,0.8051358461380005,2.249444007873535,-0.9460945129394531,0.3028455078601837,0.3028455078601837
20,,41,,,,,,,,,,0.04107427969574928,,,,,,,,,,,
